Date/Time of Report: 3/16/2025 16:22:34,,,,,,,,,
Requester: CSTN01-1 - Oper,,,,,,,,,
Filter Applied: Event Time: Live,,,,,,,,,
Sort Criteria: ,,,,,,,,,
Server: ESV-01B,,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units,
3/15/2025 18:37:04.000,01,EVENT_SCM1B,ChOfSt,,J 00,RECINIT_A_T1,ON,,
3/15/2025 18:37:04.000,01,EVENT_SCM1B,ChOfSt,,J 00,POLYREC_A_T1,ON,,
3/15/2025 18:37:04.600,01,EVENT_SCM1B,ChOfSt,,J 00,HEATUP2_A_T1,ON,,
3/15/2025 18:37:04.100,01,EVENT_SCM1B,OFFNRM,OK,J 00,,OFF,,
3/15/2025 18:37:04.000,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A1_T1,ON,,
3/15/2025 18:37:04.600,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A2_T1,ON,,
3/15/2025 18:37:04.500,01,EVENT_SCM1A,ChOfSt,,J 00,PRERECOV_A_T1,ON,,
3/15/2025 18:37:04.300,01,EVENT_SCM1A,ChOfSt,,J 00,DISCCHK_A_T1,ON,,
3/15/2025 18:37:04.400,01,EVENT_SCM1A,ChOfSt,,J 00,FILWASH_A_T1,ON,,
3/15/2025 18:37:04.600,01,EVENT_SCM1A,ChOfSt,,J 00,DISCHARGE_A_T1,ON,,
3/15/2025 18:37:04.100,01,EVENT_SCM1,ChOfSt,,J 00,AFCOAT_A_T1,ON,,
3/15/2025 18:37:04.100,01,EVENT_SCM1,ChOfSt,,J 00,POLYCHK_A_T1,ON,,
3/15/2025 18:37:04.000,01,EVENT_SCM1,ChOfSt,,J 00,POLYINIT_A_T1,ON,,
3/15/2025 18:37:04.600,1300,FILSEAL_B,End,,J 00,SCM,,,
3/15/2025 18:37:04.500,1300,FILSEAL_B,State Change,,J 00,SCM,Complete,,
3/15/2025 18:37:01.100,01,EVENT_SCM2B,ChOfSt,,J 00,RECINIT_B_T1,OFF,,
3/15/2025 18:37:01.000,01,EVENT_SCM2A,ChOfSt,,J 00,AUTOJET_B2_T1_1,OFF,,
3/15/2025 18:37:01.600,01,EVENT_SCM1B,ChOfSt,,J 00,RECINIT_A_T1,OFF,,
3/15/2025 18:37:01.000,01,EVENT_SCM1B,ChOfSt,,J 00,POLYREC_A_T1,OFF,,
3/15/2025 18:37:01.700,01,EVENT_SCM1B,ChOfSt,,J 00,HEATUP2_A_T1,OFF,,
3/15/2025 18:37:01.100,01,EVENT_SCM1B,OFFNRM,,J 00,,ON,,
3/15/2025 18:37:01.300,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A1_T1,OFF,,
3/15/2025 18:37:01.500,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A2_T1,OFF,,
3/15/2025 18:37:01.900,01,EVENT_SCM1A,ChOfSt,,J 00,PRERECOV_A_T1,OFF,,
3/15/2025 18:37:01.400,01,EVENT_SCM1A,ChOfSt,,J 00,DISCCHK_A_T1,OFF,,
3/15/2025 18:37:01.600,01,EVENT_SCM1A,ChOfSt,,J 00,FILWASH_A_T1,OFF,,
3/15/2025 18:37:01.200,01,EVENT_SCM1A,ChOfSt,,J 00,DISCHARGE_A_T1,OFF,,
3/15/2025 18:37:01.200,01,EVENT_SCM1,ChOfSt,,J 00,AFCOAT_A_T1,OFF,,
3/15/2025 18:37:01.200,01,EVENT_SCM1,ChOfSt,,J 00,POLYCHK_A_T1,OFF,,
3/15/2025 18:37:01.000,1300,FILSEAL_B,State Change,,J 00,SCM,Running,,
3/15/2025 18:37:01.700,1300,FILSEAL_B,Start,,J 00,SCM,CHILD,,
3/15/2025 18:37:00.800,01,OP_SUPER_B2,Start of Control,,J 00,FILSEAL_B;$330013f2293c7c4e-0006;FILSEAL_B,Idle;1;1;1,,
3/15/2025 18:37:00.700,01,OP_SUPER_B2,Acquire,,J 00,FILSEAL_B;$330013f2293c7c4e-0006,SYSTEM:SCM;1,,
3/15/2025 18:37:00.000,01,OP_SUPER_B2,Release,,J 00,VCMTOAIR_B;$330013f2293c7c4e-0006,SYSTEM:SCM;1,,
3/15/2025 18:37:00.600,01,OP_SUPER_B2,End of Control,,J 00,VCMTOAIR_B;$330013f2293c7c4e-0006,Idle;1;1;1,,
3/15/2025 18:37:00.400,1300,VCMTOAIR_B,State Change,,J 00,SCM,Idle,,
3/15/2025 18:36:59.200,01,EVENT_SCM2B,ChOfSt,,J 00,RECINIT_B_T1,ON,,
3/15/2025 18:36:59.700,01,EVENT_SCM2A,ChOfSt,,J 00,AUTOJET_B2_T1_1,ON,,
3/15/2025 18:36:59.400,01,EVENT_SCM1B,ChOfSt,,J 00,RECINIT_A_T1,ON,,
3/15/2025 18:36:59.400,01,EVENT_SCM1B,ChOfSt,,J 00,POLYREC_A_T1,ON,,
3/15/2025 18:36:59.100,01,EVENT_SCM1B,ChOfSt,,J 00,HEATUP2_A_T1,ON,,
3/15/2025 18:36:59.500,01,EVENT_SCM1B,OFFNRM,OK,J 00,,OFF,,
3/15/2025 18:36:59.400,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A1_T1,ON,,
3/15/2025 18:36:59.000,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A2_T1,ON,,
3/15/2025 18:36:59.000,01,EVENT_SCM1A,ChOfSt,,J 00,PRERECOV_A_T1,ON,,
3/15/2025 18:36:59.100,01,EVENT_SCM1A,ChOfSt,,J 00,DISCCHK_A_T1,ON,,
3/15/2025 18:36:59.100,01,EVENT_SCM1A,ChOfSt,,J 00,FILWASH_A_T1,ON,,
3/15/2025 18:36:59.100,01,EVENT_SCM1A,ChOfSt,,J 00,DISCHARGE_A_T1,ON,,
3/15/2025 18:36:59.300,01,EVENT_SCM1,ChOfSt,,J 00,AFCOAT_A_T1,ON,,
3/15/2025 18:36:59.200,01,EVENT_SCM1,ChOfSt,,J 00,POLYCHK_A_T1,ON,,
3/15/2025 18:36:59.300,1300,VCMTOAIR_B,End,,J 00,SCM,,,
3/15/2025 18:36:59.300,1300,VCMTOAIR_B,State Change,,J 00,SCM,Complete,,
3/15/2025 18:36:55.100,01,EVENT_SCM2B,ChOfSt,,J 00,RECINIT_B_T1,OFF,,
3/15/2025 18:36:55.800,01,EVENT_SCM2A,ChOfSt,,J 00,AUTOJET_B2_T1_1,OFF,,
3/15/2025 18:36:55.500,01,EVENT_SCM1B,ChOfSt,,J 00,RECINIT_A_T1,OFF,,
3/15/2025 18:36:55.000,01,EVENT_SCM1B,ChOfSt,,J 00,POLYREC_A_T1,OFF,,
3/15/2025 18:36:55.600,01,EVENT_SCM1B,ChOfSt,,J 00,HEATUP2_A_T1,OFF,,
3/15/2025 18:36:55.200,01,EVENT_SCM1B,OFFNRM,,J 00,,ON,,
3/15/2025 18:36:55.400,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A1_T1,OFF,,
3/15/2025 18:36:55.700,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A2_T1,OFF,,
3/15/2025 18:36:55.100,01,EVENT_SCM1A,ChOfSt,,J 00,PRERECOV_A_T1,OFF,,
3/15/2025 18:36:55.600,01,EVENT_SCM1A,ChOfSt,,J 00,DISCCHK_A_T1,OFF,,
3/15/2025 18:36:55.800,01,EVENT_SCM1A,ChOfSt,,J 00,FILWASH_A_T1,OFF,,
3/15/2025 18:36:55.500,01,EVENT_SCM1A,ChOfSt,,J 00,DISCHARGE_A_T1,OFF,,
3/15/2025 18:36:55.200,1900,FT1901B,BAD PV,OK,J 00,STEAM HEADER FROM BOILER,6899.30910469055,kg/h,
3/15/2025 18:36:55.700,01,EVENT_SCM1,ChOfSt,,J 00,AFCOAT_A_T1,OFF,,
3/15/2025 18:36:55.600,01,EVENT_SCM1,ChOfSt,,J 00,POLYCHK_A_T1,OFF,,
3/15/2025 18:36:55.700,1300,VCMTOAIR_B,State Change,,J 00,SCM,Running,,
3/15/2025 18:36:55.900,1300,VCMTOAIR_B,Start,,J 00,SCM,CHILD,,
3/15/2025 18:36:54.900,01,OP_SUPER_B2,Start of Control,,J 00,VCMTOAIR_B;$330013f2293c7c4e-0006;VCMTOAIR_B,Idle;1;1;1,,
3/15/2025 18:36:54.600,01,OP_SUPER_B2,Acquire,,J 00,VCMTOAIR_B;$330013f2293c7c4e-0006,SYSTEM:SCM;1,,
3/15/2025 18:36:53.400,01,OP_SUPER_B2,State Change,,J 00,RCM;$330013f2293c7c4e-0006,Running,,
3/15/2025 18:36:53.500,01,OP_SUPER_B2,Start,,J 00,RCM;$330013f2293c7c4e-0006;$ACTIVITY_330013f229617cd5,CHILD,,
3/15/2025 18:36:51.700,01,UP_POLY_B,Start of Control,,J 00,OP_SUPER_B2;$330513f255da21fc-001f;OP_SUPER_B2,Idle;1;1;1,,
3/15/2025 18:36:51.200,01,UP_POLY_B,Acquire,,J 00,OP_SUPER_B2;$330513f255da21fc-001f,SYSTEM:MASTERRECIPE;1,,
3/15/2025 18:36:51.900,01,UP_POLY_B,Release,,J 00,OP_SUPER_B;$330513f255da21fc-001f,SYSTEM:MASTERRECIPE;1,,
3/15/2025 18:36:51.000,01,UP_POLY_B,End of Control,,J 00,OP_SUPER_B;$330513f255da21fc-001f,Idle;1;1;1,,
3/15/2025 18:36:51.200,01,OP_SUPER_B,RecipeRemoval,,J 00,OP_SUPER_B;$330013f2293c7c4e-0005,,,
3/15/2025 18:36:51.000,01,OP_SUPER_B,State Change,,J 00,RCM;$330013f2293c7c4e-0005,Idle,,
3/15/2025 18:36:50.900,01,OP_SUPER_B,End,,J 00,RCM;$330013f2293c7c4e-0005,,,
3/15/2025 18:36:50.800,01,OP_SUPER_B,State Change,,J 00,RCM;$330013f2293c7c4e-0005,Complete,,
3/15/2025 18:36:50.700,01,OP_SUPER_B,Release,,J 00,FILWASH_B;$330013f2293c7c4e-0005,SYSTEM:SCM;1,,
3/15/2025 18:36:50.300,01,OP_SUPER_B,End of Control,,J 00,FILWASH_B;$330013f2293c7c4e-0005,Idle;1;1;1,,
3/15/2025 18:36:50.400,1300,FILWASH_B,State Change,,J 00,SCM,Idle,,
3/15/2025 18:36:49.200,01,EVENT_SCM2B,ChOfSt,,J 00,RECINIT_B_T1,ON,,
3/15/2025 18:36:49.300,01,EVENT_SCM2B,OFFNRM,OK,J 00,,OFF,,
3/15/2025 18:36:49.000,01,EVENT_SCM2A,ChOfSt,,J 00,AUTOJET_B2_T1_1,ON,,
3/15/2025 18:36:49.600,01,EVENT_SCM1B,ChOfSt,,J 00,RECINIT_A_T1,ON,,
3/15/2025 18:36:49.800,01,EVENT_SCM1B,ChOfSt,,J 00,POLYREC_A_T1,ON,,
3/15/2025 18:36:49.400,01,EVENT_SCM1B,ChOfSt,,J 00,TRANSCHK_T1,ON,,
3/15/2025 18:36:49.300,01,EVENT_SCM1B,ChOfSt,,J 00,HEATUP2_A_T1,ON,,
3/15/2025 18:36:49.100,01,EVENT_SCM1B,ChOfSt,,J 00,RECTRANS_T1,ON,,
3/15/2025 18:36:49.700,01,EVENT_SCM1B,OFFNRM,OK,J 00,,OFF,,
3/15/2025 18:36:49.400,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A1_T1,ON,,
3/15/2025 18:36:49.300,01,EVENT_SCM1A,ChOfSt,,J 00,AUTOJET_A2_T1,ON,,
3/15/2025 18:36:49.400,01,EVENT_SCM1A,ChOfSt,,J 00,PRERECOV_A_T1,ON,,
3/15/2025 18:36:49.500,01,EVENT_SCM1A,ChOfSt,,J 00,DISCCHK_A_T1,ON,,
3/15/2025 18:36:49.500,01,EVENT_SCM1A,ChOfSt,,J 00,FILWASH_A_T1,ON,,
3/15/2025 18:36:49.500,01,EVENT_SCM1A,ChOfSt,,J 00,DISCHARGE_A_T1,ON,,
3/15/2025 18:36:49.800,01,EVENT_SCM1,ChOfSt,,J 00,AVCHK_A_T1,ON,,
3/15/2025 18:36:49.900,01,EVENT_SCM1,ChOfSt,,J 00,AFCOAT_A_T1,ON,,
3/15/2025 18:36:49.900,01,EVENT_SCM1,ChOfSt,,J 00,POLYCHK_A_T1,ON,,
3/15/2025 18:36:49.800,01,EVENT_SCM1,ChOfSt,,J 00,AVPW_A_T1,ON,,
3/15/2025 18:36:49.400,01,EVENT_SCM1,ChOfSt,,J 00,AIRTOVCM_A_T1,ON,,
3/15/2025 18:36:49.800,1300,FILWASH_B,End,,J 00,SCM,,,
3/15/2025 18:36:49.600,1300,FILWASH_B,State Change,,J 00,SCM,Complete,,
3/15/2025 18:36:46.700,1300,RECVHEAT_B,State Change,,J 00,SCM,Idle,,
3/15/2025 18:36:45.400,1300,RECVHEAT_B,End,,J 00,SCM,,,
3/15/2025 18:36:45.400,1300,RECVHEAT_B,State Change,,J 00,SCM,Complete,,
3/15/2025 18:36:22.800,01,OP_SUPER_B,Release,,J 00,POLYREC_B;$330013f2293c7c4e-0005,SYSTEM:SCM;1,,
3/15/2025 18:36:22.400,01,OP_SUPER_B,End of Control,,J 00,POLYREC_B;$330013f2293c7c4e-0005,Idle;1;1;1,,
3/15/2025 18:36:21.700,1300,HEATUP2_B,State Change,,J 00,SCM,Idle,,
3/15/2025 18:36:21.600,1300,POLYREC_B,State Change,,J 00,SCM,Idle,,
3/15/2025 18:36:21.700,1000,TI1002,PVHIGH,OK,L 00,RF1002 COLD STORAGE TMP,-6.00664138793945,DegC,
3/15/2025 18:36:20.800,1300,HEATUP2_B,End,,J 00,SCM,,,
3/15/2025 18:36:20.800,1300,HEATUP2_B,State Change,,J 00,SCM,Complete,,
3/15/2025 18:36:20.000,1300,POLYREC_B,End,,J 00,SCM,,,
3/15/2025 18:36:20.000,1300,POLYREC_B,State Change,,J 00,SCM,Complete,,
3/15/2025 18:35:36.900,1500,EI1504A2,PVHIGH,,L 00,CE1501A CURRENT,39.0227880477905,amp,
3/15/2025 18:35:27.900,1500,EI1504A2,PVHIGH,OK,L 00,CE1501A CURRENT,38.0786590576172,amp,
3/15/2025 18:35:09.169,1500,EI1504A2,PVHIGH,ACK,,CE1501A CURRENT,,,
3/15/2025 18:35:03.400,1500,EI1504A2,PVHIGH,,L 00,CE1501A CURRENT,39.0245819091797,amp,
3/15/2025 18:34:06.760,1500,EI1504A2,PVHIGH,ACK,,CE1501A CURRENT,,,
3/15/2025 18:34:04.200,1500,EI1504A2,PVHIGH,OK,L 00,CE1501A CURRENT,38.0338726043701,amp,
3/15/2025 18:33:56.300,1500,EI1504A2,PVHIGH,,L 00,CE1501A CURRENT,39.1947755813599,amp,
3/15/2025 18:32:19.386,1800,LIC1802,PVLOW,ACK,,VE1802,,,
3/15/2025 18:32:11.000,1800,LIC1802,PVLOW,,L 00,VE1802,9.98088836669922E-02,m,
3/15/2025 18:29:34.100,1400,LIC1401,PVHIGH,OK,L 00,VE1401,0.390456504821777,m,
3/15/2025 18:29:05.878,1000,TI1002,PVHIGH,ACK,,RF1002 COLD STORAGE TMP,,,
3/15/2025 18:28:57.800,1000,TI1002,PVHIGH,,L 00,RF1002 COLD STORAGE TMP,-4.99629592895508,DegC,
3/15/2025 18:28:53.600,1400,TIC1401,PVLOW,OK,L 00,VE1401,32.0329666137695,DegC,
3/15/2025 18:28:37.642,1400,LIC1401,PVHIGH,ACK,,VE1401,,,
3/15/2025 18:28:29.800,1900,FI1901B,BAD PV,,J 00,STEAM HEADER FROM BOILER,1.#QNAN,kg/h,
3/15/2025 18:28:22.500,1400,LIC1401,PVHIGH,,L 00,VE1401,0.400496841430664,m,
3/15/2025 18:28:02.900,01,EIP0331R,OFFNRM,,J 00,BPO032 B REPORT REQUEST,ON,,
3/15/2025 18:27:17.500,1300,LI1301,BAD PV,OK,J 00,FL1301,2.49594449996948E-02,m,
3/15/2025 18:27:12.646,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level,Oper,,
3/15/2025 18:27:12.646,SERVER_PVC,CONSOLE STATION 1-1,LEVEL,,,Security level (IKB Key Switch),View Only,,
3/15/2025 18:27:04.876,1500,EI1504B2,PVHIGH,ACK,,CE1501B CURRENT,,,
3/15/2025 18:26:43.500,01,EVENT_SCM2B,OFFNRM,OK,J 00,,OFF,,
3/15/2025 18:26:43.400,01,EVENT_SCM2B,OFFNRM,,J 00,,ON,,
3/15/2025 18:26:41.600,01,EIP0330R,OFFNRM,,J 00,BPO031 B REPORT REQUEST,ON,,
3/15/2025 18:26:39.100,1900,FT1901B,BAD PV,,J 00,STEAM HEADER FROM BOILER,1.#QNAN,kg/h,
3/15/2025 18:26:32.800,1500,EI1504B2,PVHIGH,OK,L 00,CE1501B CURRENT,38.1556978225708,amp,
3/15/2025 18:26:24.700,1500,EI1504B2,PVHIGH,,L 00,CE1501B CURRENT,39.1302766799927,amp,
3/15/2025 18:26:20.391,1500,HC1502,CHANGE,,,AUTOMANA.OP,60,%,
3/15/2025 18:26:18.899,1500,HC1502,CHANGE,,,AUTOMANA.OP,60,%,
3/15/2025 18:26:18.102,1500,HC1502,CHANGE,,,AUTOMANA.OP,61,%,
3/15/2025 18:26:11.210,1500,TIC1511,CHANGE,,,PIDA.SP,93.5,DegC,
3/15/2025 18:26:05.756,1500,TIC1511,CHANGE,,,PIDA.SP,94,DegC,
3/15/2025 18:25:12.900,1300,FG1324B,PVLOLO,,J 00,CH2 LINE FPW FLOW,0.119447708129883,,
3/15/2025 18:25:12.800,1300,FG1324B,PVLOW,,J 00,CH2 LINE FPW FLOW,0.119447708129883,,
3/15/2025 18:24:30.600,1300,LI1301,BAD PV,,J 00,FL1301,1.#QNAN,m,
3/15/2025 18:24:16.200,1300,TIC1301B,DEVLOW,,J 00,RE1301B,-1.00463600133546,DegC,
3/15/2025 18:24:12.615,1300,TIC1301B,DEVHI,ACK,,RE1301B,,,
3/15/2025 18:23:39.812,1500,PIC1511,PVHIGH,ACK,,DR1501 TOP,,,
3/15/2025 18:23:38.735,1300,PLYPRSDEVALB,OFFNRM,ACK,,POLY-B PRESS DEVIAT. AL,,,
3/15/2025 18:23:31.973,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,,
3/15/2025 18:23:25.600,1300,PLYPRSDEVALB,OFFNRM,,L 00,POLY-B PRESS DEVIAT. AL,ON,,
3/15/2025 18:23:20.967,1500,FIC1506A,CHANGE,,,pida.mode,NORMAL,,
3/15/2025 18:23:13.559,1500,FIC1506B,CHANGE,,,pida.mode,NORMAL,,
3/15/2025 18:23:01.417,1500,HC1512,CHANGE,,,AUTOMANA.OP,-6.9,%,
3/15/2025 18:23:01.214,1500,HC1512,CHANGE,,,AUTOMANA.OP,3.1,%,
3/15/2025 18:23:00.524,1500,HC1512,CHANGE,,,AUTOMANA.OP,13.1,%,
3/15/2025 18:22:47.600,1300,TIC1301B,DEVHI,OK,L 00,RE1301B,-1.25297396021864E-02,DegC,
3/15/2025 18:22:43.122,1500,HC1502,CHANGE,,,AUTOMANA.OP,62,%,
3/15/2025 18:22:42.684,1500,HC1502,CHANGE,,,AUTOMANA.OP,62,%,
3/15/2025 18:22:41.756,1500,HC1502,CHANGE,,,AUTOMANA.OP,61,%,
3/15/2025 18:22:40.200,1500,PIC1511,PVHIGH,OK,L 00,DR1501 TOP,-15.3129577636719,mmH2O,
3/15/2025 18:22:32.862,1500,HC1512,CHANGE,,,AUTOMANA.OP,23.1,%,
3/15/2025 18:22:32.691,1500,HC1512,CHANGE,,,AUTOMANA.OP,13.1,%,
3/15/2025 18:22:32.425,1500,HC1512,CHANGE,,,AUTOMANA.OP,3.1,%,
3/15/2025 18:22:31.410,1500,HC1512,CHANGE,,,automana.mode,MAN,,
3/15/2025 18:21:59.500,01,EVENT_SCM2B,OFFNRM,,J 00,,ON,,
3/15/2025 18:21:57.600,01,EVENT_SCM2B,OFFNRM,OK,J 00,,OFF,,
3/15/2025 18:21:55.600,01,EVENT_SCM2B,OFFNRM,,J 00,,ON,,
3/15/2025 18:21:55.300,1300,FILWASH_B,State Change,,J 00,SCM,Running,,
3/15/2025 18:21:55.600,1300,FILWASH_B,Start,,J 00,SCM,CHILD,,
3/15/2025 18:21:54.600,1300,POLYREC_B,State Change,,J 00,SCM,Running,,
3/15/2025 18:21:54.900,1300,POLYREC_B,Start,,J 00,SCM,CHILD,,
3/15/2025 18:21:54.500,01,OP_SUPER_B,Start of Control,,J 00,FILWASH_B;$330013f2293c7c4e-0005;FILWASH_B,Idle;1;1;1,,
3/15/2025 18:21:54.400,01,OP_SUPER_B,Acquire,,J 00,FILWASH_B;$330013f2293c7c4e-0005,SYSTEM:SCM;1,,
3/15/2025 18:21:54.700,01,OP_SUPER_B,Start of Control,,J 00,POLYREC_B;$330013f2293c7c4e-0005;POLYREC_B,Idle;1;1;1,,
3/15/2025 18:21:54.500,01,OP_SUPER_B,Acquire,,J 00,POLYREC_B;$330013f2293c7c4e-0005,SYSTEM:SCM;1,,
3/15/2025 18:21:54.000,01,OP_SUPER_B,Release,,J 00,PRERECOV_B;$330013f2293c7c4e-0005,SYSTEM:SCM;1,,
3/15/2025 18:21:54.500,01,OP_SUPER_B,End of Control,,J 00,PRERECOV_B;$330013f2293c7c4e-0005,Idle;1;1;1,,
3/15/2025 18:21:53.500,1300,PRERECOV_B,State Change,,J 00,SCM,Idle,,
3/15/2025 18:21:53.300,01,OP_SUPER_B,Release,,J 00,DISCHRGE_B;$330013f2293c7c4e-0005,SYSTEM:SCM;1,,
3/15/2025 18:21:53.000,01,OP_SUPER_B,End of Control,,J 00,DISCHRGE_B;$330013f2293c7c4e-0005,Idle;1;1;1,,
3/15/2025 18:21:53.800,1300,DISCHRGE_B,State Change,,J 00,SCM,Idle,,
3/15/2025 18:21:52.800,1300,PRERECOV_B,End,,J 00,SCM,,,
3/15/2025 18:21:52.800,1300,PRERECOV_B,State Change,,J 00,SCM,Complete,,
3/15/2025 18:21:52.400,1300,DISCHRGE_B,End,,J 00,SCM,,,
3/15/2025 18:21:52.400,1300,DISCHRGE_B,State Change,,J 00,SCM,Complete,,
3/15/2025 18:19:48.041,1500,TIC1511,CHANGE,,,PIDA.SP,92,DegC,
3/15/2025 18:19:22.330,1500,HC1512,CHANGE,,,AUTOMANA.OP,-6.9,%,
3/15/2025 18:19:22.833,1500,HC1512,CHANGE,,,AUTOMANA.OP,3.1,%,
3/15/2025 18:19:21.394,1500,HC1512,CHANGE,,,AUTOMANA.OP,13.1,%,
3/15/2025 18:19:18.600,1900,FT1901B,BAD PV,OK,J 00,STEAM HEADER FROM BOILER,8530.67479125977,kg/h,
3/15/2025 18:18:53.724,1500,HC1512,CHANGE,,,AUTOMANA.OP,23.1,%,
3/15/2025 18:18:53.642,1500,HC1512,CHANGE,,,AUTOMANA.OP,13.1,%,
3/15/2025 18:18:53.075,1500,HC1512,CHANGE,,,AUTOMANA.OP,3.1,%,
3/15/2025 18:18:08.800,1500,PIC1511,PVHIGH,,L 00,DR1501 TOP,12.7090072631836,mmH2O,
3/15/2025 18:17:27.200,1900,FT1901B,BAD PV,,J 00,STEAM HEADER FROM BOILER,1.#QNAN,kg/h,
3/15/2025 18:17:21.000,1500,PIC1511,PVHIGH,OK,L 00,DR1501 TOP,-15.1935005187988,mmH2O,
3/15/2025 18:17:14.693,1500,HC1512,CHANGE,,,AUTOMANA.OP,-6.9,%,
3/15/2025 18:17:13.959,1500,HC1512,CHANGE,,,AUTOMANA.OP,3.1,%,
3/15/2025 18:17:13.151,1500,HC1512,CHANGE,,,AUTOMANA.OP,13.1,%,
3/15/2025 18:17:02.600,1300,TIC1301B,DEVHI,,L 00,RE1301B,0.610548554843653,DegC,
3/15/2025 18:16:00.900,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,OK,H 15,,Channel_18_B,,
3/15/2025 18:15:52.270,1500,HC1512,CHANGE,,,AUTOMANA.OP,23.1,%,
3/15/2025 18:15:50.100,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,H 15,,Channel_18_B,,
3/15/2025 18:15:49.003,1500,HC1512,CHANGE,,,AUTOMANA.OP,13.1,%,
3/15/2025 18:15:49.615,1500,HC1512,CHANGE,,,AUTOMANA.OP,3.1,%,
3/15/2025 18:13:22.300,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,OK,H 15,,Channel_18_B,,
3/15/2025 18:12:46.829,1500,HC1512,CHANGE,,,AUTOMANA.OP,-16.9,%,
3/15/2025 18:12:45.920,1500,HC1512,CHANGE,,,AUTOMANA.OP,-6.9,%,
3/15/2025 18:12:40.403,1500,HC1512,CHANGE,,,AUTOMANA.OP,3.1,%,
3/15/2025 18:12:39.829,1500,HC1512,CHANGE,,,AUTOMANA.OP,13.1,%,
3/15/2025 18:12:36.400,1500,EI1504A2,PVHIGH,OK,L 00,CE1501A CURRENT,38.1682376861572,amp,
3/15/2025 18:12:33.764,1500,HC1512,CHANGE,,,AUTOMANA.OP,23.1,%,
3/15/2025 18:12:32.653,1500,HC1512,CHANGE,,,AUTOMANA.OP,13.1,%,
3/15/2025 18:12:32.062,1500,HC1512,CHANGE,,,AUTOMANA.OP,3.1,%,
3/15/2025 18:12:31.400,1500,HC1512,CHANGE,,,automana.mode,MAN,,
3/15/2025 18:12:28.317,1500,EI1504A2,PVHIGH,ACK,,CE1501A CURRENT,,,
3/15/2025 18:12:06.781,1500,FIC1506A,CHANGE,,,PIDA.OP,37.7489163340213,%,
3/15/2025 18:12:06.775,1500,FIC1506A,CHANGE,,,PIDA.OP,38.7489163340213,%,
3/15/2025 18:12:04.956,1500,FIC1506A,CHANGE,,,pida.mode,MAN,,
3/15/2025 18:12:04.700,1500,EI1504A2,PVHIGH,,L 00,CE1501A CURRENT,39.0209970474243,amp,
3/15/2025 18:12:00.338,1500,FIC1506B,CHANGE,,,PIDA.OP,39.1758506977319,%,
3/15/2025 18:12:00.793,1500,FIC1506B,CHANGE,,,PIDA.OP,40.1758506977319,%,
3/15/2025 18:11:59.339,1500,FIC1506B,CHANGE,,,pida.mode,MAN,,
3/15/2025 18:11:59.000,1500,EI1504A2,PVHIGH,OK,L 00,CE1501A CURRENT,38.1324062347412,amp,
3/15/2025 18:11:54.278,1500,EI1504A2,PVHIGH,ACK,,CE1501A CURRENT,,,
3/15/2025 18:11:50.200,1500,EI1504A2,PVHIGH,,L 00,CE1501A CURRENT,39.2574777603149,amp,
3/15/2025 18:11:49.752,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,,
3/15/2025 18:11:42.700,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,H 15,,Channel_18_B,,
3/15/2025 18:11:29.300,1500,EI1504A2,PVHIGH,OK,L 00,CE1501A CURRENT,38.2166061401367,amp,
3/15/2025 18:11:21.400,1300,TIC1301B,DEVLOW,OK,J 00,RE1301B,-0.490167550245843,DegC,
3/15/2025 18:11:18.471,1500,EI1504A2,PVHIGH,ACK,,CE1501A CURRENT,,,
3/15/2025 18:11:14.300,1500,EI1504A2,PVHIGH,,L 00,CE1501A CURRENT,39.0424947738647,amp,
3/15/2025 18:11:12.168,1400,LIC1402,CHANGE,,,pida.mode,AUTO,,
3/15/2025 18:11:10.350,1500,HC1502,CHANGE,,,AUTOMANA.OP,60,%,
3/15/2025 18:11:09.346,1500,HC1502,CHANGE,,,AUTOMANA.OP,60,%,
3/15/2025 18:11:09.026,1500,HC1502,CHANGE,,,AUTOMANA.OP,61,%,
3/15/2025 18:11:08.591,1500,HC1502,CHANGE,,,AUTOMANA.OP,62,%,
3/15/2025 18:11:08.726,1400,LIC1402,CHANGE,,,PIDA.OP,-22.59,%,
